AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP;;;;;;;;;;;;;;;;;
SUPERINTENDÊNCIA DE DEFESA DA CONCORRÊNCIA;;;;;;;;;;;;;;;;;
SISTEMA DE LEVANTAMENTO DE PREÇOS;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
RELATÓRIO DE DEFESA DA CONCORRÊNCIA;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
INTERVALO DE TEMPO: MENSAL;;;;;;;;;;;;;;;;;
PERÍODO: JANEIRO DE 2022 EM DIANTE;;;;;;;;;;;;;;;;;
COMBUSTÍVEL: TODOS;;;;;;;;;;;;;;;;;
TIPO RELATÓRIO: MUNICÍPIO;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
MÊS;PRODUTO;REGIÃO;ESTADO;MUNICÍPIO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;PELOTAS;25;R$/l;6.821;0.596;5.699;7.699;-;0.087;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;PERNAMBUCO;PETROLINA;51;R$/l;5.936;0.061;5.790;6.010;-;0.010;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;PETROPOLIS;75;R$/l;6.319;0.144;6.047;6.699;-;0.023;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;PIAUI;PICOS;5;R$/l;5.580;0.522;5.300;6.500;-;0.093;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORTE;RONDONIA;PIMENTA BUENO;9;R$/l;6.692;0.004;6.690;6.700;-;0.001;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;PINDAMONHANGABA;20;R$/l;4.415;0.134;4.249;4.699;-;0.030;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;PARANA;PINHAIS;42;R$/l;4.948;0.083;4.750;5.080;-;0.017;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;MARANHAO;PINHEIRO;3;R$/l;6.109;0.035;6.089;6.150;-;0.006;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;PIRACICABA;54;R$/l;4.555;0.155;4.259;4.999;-;0.034;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;PIRASSUNUNGA;52;R$/l;4.620;0.178;4.299;4.999;-;0.039;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;PIAUI;PIRIPIRI;8;R$/l;5.490;0.229;5.090;5.850;-;0.042;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;POA;18;R$/l;4.456;0.157;4.099;4.699;-;0.035;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;BAHIA;POCOES;3;R$/l;5.146;0.138;4.990;5.250;-;0.027;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;POCOS DE CALDAS;44;R$/l;4.820;0.164;4.499;5.222;-;0.034;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;PARANA;PONTA GROSSA;60;R$/l;4.692;0.243;4.289;5.499;-;0.052;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;MATO GROSSO DO SUL;PONTA PORA;14;R$/l;5.326;0.250;4.799;5.619;-;0.047;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;GOIAS;PORANGATU;17;R$/l;5.132;0.185;4.970;5.580;-;0.036;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;PORTO ALEGRE;44;R$/l;6.213;0.315;5.499;6.999;-;0.051;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;PORTO FERREIRA;31;R$/l;4.609;0.252;4.199;5.149;-;0.055;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORTE;TOCANTINS;PORTO NACIONAL;16;R$/l;5.834;0.363;4.900;6.290;-;0.062;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORTE;RONDONIA;PORTO VELHO;47;R$/l;5.929;0.217;5.690;6.499;-;0.037;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;POUSO ALEGRE;20;R$/l;4.646;0.152;4.448;4.899;-;0.033;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;PRAIA GRANDE;70;R$/l;4.602;0.207;3.999;4.999;-;0.045;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;PRESIDENTE PRUDENTE;22;R$/l;4.015;0.101;3.879;4.299;-;0.025;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;PRESIDENTE VENCESLAU;11;R$/l;4.757;0.243;4.290;4.999;-;0.051;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;CEARA;QUIXADA;5;R$/l;5.562;0.293;5.290;5.890;-;0.053;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;PERNAMBUCO;RECIFE;123;R$/l;5.041;0.135;4.799;5.499;-;0.027;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORTE;PARA;REDENCAO;1;R$/l;6.100;0.000;6.100;6.100;-;0.000;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;RESENDE;34;R$/l;5.967;0.299;5.399;6.699;-;0.050;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;RIBEIRAO PIRES;40;R$/l;4.555;0.218;4.149;4.999;-;0.048;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;RIBEIRAO PRETO;64;R$/l;4.215;0.229;3.899;4.899;-;0.054;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;RIO BONITO;22;R$/l;5.580;0.326;5.189;6.399;-;0.058;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORTE;ACRE;RIO BRANCO;65;R$/l;6.050;0.164;5.500;6.290;-;0.027;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;RIO CLARO;58;R$/l;4.531;0.220;4.099;4.999;-;0.049;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;RIO DE JANEIRO;202;R$/l;5.803;0.404;4.999;7.199;-;0.070;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;RIO GRANDE;6;R$/l;6.431;0.383;5.999;6.999;-;0.060;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;ALAGOAS;RIO LARGO;2;R$/l;5.397;0.208;5.250;5.544;-;0.039;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;GOIAS;RIO VERDE;43;R$/l;4.653;0.192;4.369;5.469;-;0.041;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;MATO GROSSO;RONDONOPOLIS;57;R$/l;4.637;0.156;4.329;4.989;-;0.034;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;SABARA;1;R$/l;4.995;0.000;4.995;4.995;-;0.000;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SALTO;38;R$/l;4.421;0.310;3.869;4.899;-;0.070;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;BAHIA;SALVADOR;366;R$/l;5.179;0.349;4.680;5.990;-;0.067;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SANTA BARBARA D'OESTE;56;R$/l;4.516;0.220;3.999;4.997;-;0.049;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;33;R$/l;5.127;0.120;4.990;5.499;-;0.023;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SANTA CRUZ DO RIO PARDO;33;R$/l;4.505;0.286;4.199;5.349;-;0.063;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SANTA CRUZ DO SUL;8;R$/l;6.357;0.534;5.859;6.999;-;0.084;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;MARANHAO;SANTA INES;16;R$/l;5.996;0.198;5.659;6.359;-;0.033;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SANTA MARIA;15;R$/l;6.268;0.301;5.990;6.799;-;0.048;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SANTA ROSA;10;R$/l;6.754;0.311;6.390;6.999;-;0.046;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SANTANA DO LIVRAMENTO;10;R$/l;6.904;0.425;5.749;7.099;-;0.061;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORTE;PARA;SANTAREM;8;R$/l;6.749;0.176;6.390;6.920;-;0.026;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SANTO ANDRE;129;R$/l;4.609;0.251;3.949;5.399;-;0.054;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SANTO ANGELO;15;R$/l;6.397;0.349;5.548;6.818;-;0.054;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;PARANA;SANTO ANTONIO DA PLATINA;32;R$/l;4.801;0.138;4.690;5.180;-;0.029;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SANTOS;62;R$/l;4.757;0.330;4.094;5.599;-;0.069;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SAO BERNARDO DO CAMPO;60;R$/l;4.519;0.237;3.999;4.999;-;0.052;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SAO CAETANO DO SUL;61;R$/l;4.726;0.275;4.099;5.199;-;0.058;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SAO CARLOS;84;R$/l;4.670;0.088;4.299;4.899;-;0.019;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;SAO FRANCISCO DE ITABAPOANA;26;R$/l;6.042;0.235;5.879;6.499;-;0.039;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SAO GABRIEL;4;R$/l;6.424;0.126;6.299;6.599;-;0.020;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;SAO GONCALO;68;R$/l;5.712;0.414;5.199;6.999;-;0.072;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SAO JOAO DA BOA VISTA;55;R$/l;4.420;0.130;4.199;4.899;-;0.029;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;SAO JOAO DE MERITI;25;R$/l;5.592;0.305;4.999;6.199;-;0.055;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;SAO JOAO DEL REI;20;R$/l;5.237;0.179;4.980;5.649;-;0.034;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;SANTA CATARINA;SAO JOSE;48;R$/l;5.976;0.121;5.598;6.299;-;0.020;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;MARANHAO;SAO JOSE DE RIBAMAR;18;R$/l;5.285;0.296;4.850;5.699;-;0.056;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SAO JOSE DO RIO PRETO;115;R$/l;4.171;0.187;3.949;4.699;-;0.045;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SAO JOSE DOS CAMPOS;49;R$/l;4.401;0.154;4.179;4.699;-;0.035;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;PARANA;SAO JOSE DOS PINHAIS;56;R$/l;4.936;0.083;4.699;5.059;-;0.017;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SAO LEOPOLDO;4;R$/l;5.574;0.150;5.499;5.799;-;0.027;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;MARANHAO;SAO LUIS;98;R$/l;5.572;0.238;4.990;5.980;-;0.043;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SAO LUIZ GONZAGA;8;R$/l;6.279;0.798;5.490;7.500;-;0.127;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;ESPIRITO SANTO;SAO MATEUS;10;R$/l;5.858;0.258;5.390;6.390;-;0.044;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SAO PAULO;554;R$/l;4.597;0.290;3.899;5.999;-;0.063;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SAO ROQUE;27;R$/l;4.605;0.124;4.477;4.799;-;0.027;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;SAO SEBASTIAO DO PARAISO;28;R$/l;5.212;0.181;5.009;5.699;-;0.035;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SAO VICENTE;59;R$/l;4.502;0.203;4.099;4.999;-;0.045;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SAPIRANGA;9;R$/l;5.881;0.221;5.679;6.399;-;0.038;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;SAPUCAIA DO SUL;28;R$/l;6.052;0.592;5.499;7.199;-;0.098;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;SAQUAREMA;21;R$/l;6.218;0.129;5.988;6.499;-;0.021;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;ESPIRITO SANTO;SERRA;38;R$/l;5.633;0.262;5.299;6.099;-;0.046;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;PERNAMBUCO;SERRA TALHADA;19;R$/l;5.184;0.257;4.890;5.690;-;0.050;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SERTAOZINHO;41;R$/l;4.335;0.112;4.220;4.799;-;0.026;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;SETE LAGOAS;66;R$/l;4.837;0.211;4.640;5.498;-;0.044;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;BAHIA;SIMOES FILHO;34;R$/l;5.314;0.316;4.710;5.990;-;0.060;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;MATO GROSSO;SINOP;65;R$/l;4.726;0.153;4.399;4.999;-;0.032;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;CEARA;SOBRAL;12;R$/l;5.969;0.063;5.790;5.999;-;0.011;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SOROCABA;103;R$/l;4.353;0.225;3.989;4.999;-;0.052;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;MATO GROSSO;SORRISO;39;R$/l;4.896;0.160;4.599;5.179;-;0.033;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;PARAIBA;SOUSA;19;R$/l;5.186;0.204;4.900;5.490;-;0.039;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SUMARE;70;R$/l;4.376;0.269;3.999;4.999;-;0.061;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;SUZANO;30;R$/l;4.498;0.148;4.299;4.799;-;0.033;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;TABOAO DA SERRA;59;R$/l;4.600;0.246;4.179;4.999;-;0.053;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;TATUI;37;R$/l;4.729;0.252;4.099;5.099;-;0.053;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;TAUBATE;39;R$/l;4.358;0.243;3.979;5.099;-;0.056;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;TEOFILO OTONI;63;R$/l;4.782;0.152;4.547;5.097;-;0.032;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;PIAUI;TERESINA;131;R$/l;5.181;0.198;4.977;5.997;-;0.038;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;TERESOPOLIS;9;R$/l;5.584;0.562;5.189;6.989;-;0.101;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;TIMOTEO;24;R$/l;5.125;0.205;4.799;5.499;-;0.040;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;PARANA;TOLEDO;66;R$/l;4.764;0.237;4.380;5.480;-;0.050;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;TORRES;9;R$/l;6.784;0.331;5.999;6.999;-;0.049;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;TRES CORACOES;12;R$/l;5.412;0.160;5.279;5.696;-;0.030;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;MATO GROSSO DO SUL;TRES LAGOAS;48;R$/l;5.235;0.242;4.749;5.849;-;0.046;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;TRES RIOS;28;R$/l;6.753;0.045;6.699;6.799;-;0.007;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;GOIAS;TRINDADE;21;R$/l;4.459;0.246;4.240;4.894;-;0.055;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;SANTA CATARINA;TUBARAO;20;R$/l;5.733;0.352;4.999;6.178;-;0.061;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;TUPA;59;R$/l;4.779;0.127;4.530;4.999;-;0.027;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;UBA;28;R$/l;5.084;0.186;4.870;5.799;-;0.037;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;UBATUBA;31;R$/l;4.769;0.207;4.479;5.199;-;0.044;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;UBERABA;76;R$/l;4.582;0.185;4.290;5.099;-;0.040;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;UBERLANDIA;117;R$/l;4.363;0.185;4.049;4.899;-;0.042;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;PARANA;UMUARAMA;41;R$/l;4.949;0.138;4.770;5.288;-;0.028;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;UNAI;37;R$/l;5.099;0.136;4.799;5.349;-;0.027;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;PARANA;UNIAO DA VITORIA;32;R$/l;5.416;0.195;5.029;5.690;-;0.036;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;URUGUAIANA;1;R$/l;6.499;0.000;6.499;6.499;-;0.000;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;VACARIA;11;R$/l;6.803;0.237;6.599;7.359;-;0.035;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;VALENCA;36;R$/l;6.261;0.452;5.590;7.190;-;0.072;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;BAHIA;VALENCA;9;R$/l;5.322;0.065;5.210;5.390;-;0.012;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;VALINHOS;56;R$/l;4.455;0.216;4.099;4.999;-;0.049;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;GOIAS;VALPARAISO DE GOIAS;32;R$/l;4.656;0.119;4.499;4.999;-;0.026;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;VARGINHA;42;R$/l;4.935;0.233;4.478;5.299;-;0.047;-;-;-;-;-
fev/22;ETANOL HIDRATADO;CENTRO OESTE;MATO GROSSO;VARZEA GRANDE;81;R$/l;4.292;0.193;3.949;4.599;-;0.045;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;VARZEA PAULISTA;39;R$/l;4.815;0.113;4.599;4.999;-;0.023;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;RIO GRANDE DO SUL;VIAMAO;4;R$/l;6.198;0.000;6.198;6.198;-;0.000;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;MINAS GERAIS;VICOSA;24;R$/l;5.326;0.213;5.090;5.780;-;0.040;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;SANTA CATARINA;VIDEIRA;4;R$/l;6.241;0.172;6.155;6.499;-;0.028;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;ESPIRITO SANTO;VILA VELHA;32;R$/l;5.459;0.398;5.070;6.650;-;0.073;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORTE;RONDONIA;VILHENA;13;R$/l;5.750;0.123;5.690;6.149;-;0.021;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;VINHEDO;43;R$/l;4.341;0.267;3.850;4.899;-;0.062;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;ESPIRITO SANTO;VITORIA;67;R$/l;5.679;0.233;4.999;6.199;-;0.041;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;BAHIA;VITORIA DA CONQUISTA;20;R$/l;5.616;0.018;5.600;5.649;-;0.003;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORDESTE;PERNAMBUCO;VITORIA DE SANTO ANTAO;23;R$/l;5.065;0.103;4.950;5.200;-;0.020;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;RIO DE JANEIRO;VOLTA REDONDA;29;R$/l;6.257;0.362;5.689;7.189;-;0.058;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;VOTORANTIM;40;R$/l;4.245;0.145;4.049;4.599;-;0.034;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUDESTE;SAO PAULO;VOTUPORANGA;48;R$/l;4.083;0.196;3.857;4.599;-;0.048;-;-;-;-;-
fev/22;ETANOL HIDRATADO;SUL;SANTA CATARINA;XANXERE;6;R$/l;6.043;0.176;5.959;6.400;-;0.029;-;-;-;-;-
fev/22;ETANOL HIDRATADO;NORTE;PARA;XINGUARA;18;R$/l;6.306;0.027;6.290;6.390;-;0.004;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;NORTE;PARA;ABAETETUBA;15;R$/l;6.936;0.250;6.470;7.200;-;0.036;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUDESTE;SAO PAULO;ADAMANTINA;20;R$/l;6.703;0.600;6.180;7.990;-;0.090;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;CENTRO OESTE;GOIAS;AGUAS LINDAS DE GOIAS;14;R$/l;6.948;0.150;6.649;7.199;-;0.022;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUL;RIO GRANDE DO SUL;ALEGRETE;27;R$/l;6.856;0.178;6.549;7.199;-;0.026;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;NORTE;PARA;ALENQUER;13;R$/l;7.345;0.064;7.250;7.429;-;0.009;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUDESTE;MINAS GERAIS;ALFENAS;17;R$/l;7.351;0.223;6.999;7.559;-;0.030;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;CENTRO OESTE;MATO GROSSO;ALTA FLORESTA;15;R$/l;7.184;0.076;7.050;7.287;-;0.011;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;NORTE;PARA;ALTAMIRA;15;R$/l;7.224;0.034;7.179;7.299;-;0.005;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUL;RIO GRANDE DO SUL;ALVORADA;20;R$/l;6.585;0.142;6.369;6.799;-;0.022;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUDESTE;SAO PAULO;AMERICANA;43;R$/l;6.513;0.190;5.999;6.697;-;0.029;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUDESTE;SAO PAULO;AMPARO;17;R$/l;6.471;0.053;6.389;6.549;-;0.008;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;NORTE;PARA;ANANINDEUA;13;R$/l;6.669;0.300;6.389;7.099;-;0.045;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;CENTRO OESTE;GOIAS;ANAPOLIS;25;R$/l;6.859;0.131;6.690;7.090;-;0.019;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUDESTE;RIO DE JANEIRO;ANGRA DOS REIS;26;R$/l;7.902;0.204;7.599;8.209;-;0.026;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;CENTRO OESTE;GOIAS;APARECIDA DE GOIANIA;13;R$/l;6.798;0.175;6.590;7.194;-;0.026;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUL;PARANA;APUCARANA;45;R$/l;6.660;0.118;6.430;6.990;-;0.018;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;NORDESTE;SERGIPE;ARACAJU;80;R$/l;6.585;0.193;6.290;6.999;-;0.029;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUDESTE;SAO PAULO;ARACATUBA;60;R$/l;6.440;0.217;5.999;6.999;-;0.034;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUDESTE;ESPIRITO SANTO;ARACRUZ;28;R$/l;6.959;0.110;6.870;7.230;-;0.016;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;NORTE;TOCANTINS;ARAGUAINA;26;R$/l;7.070;0.081;6.870;7.199;-;0.011;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUDESTE;MINAS GERAIS;ARAGUARI;11;R$/l;6.922;0.178;6.690;7.120;-;0.026;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;NORDESTE;ALAGOAS;ARAPIRACA;48;R$/l;6.645;0.175;6.350;6.999;-;0.026;-;-;-;-;-
fev/22;GASOLINA ADITIVADA;SUL;PARANA;ARAPONGAS;24;R$/l;6.717;0.198;6.460;6.990;-;0.030;-;-;-;-;-
