,SAO FRANCISCO DO CONDE,CANDEIAS,ITABUNA,JEQUIE,BARREIRAS,CAMACARI,LARANJEIRAS,JUAZEIRO,MONTES CLAROS,TEIXEIRA DE FREITAS,LUIS EDUARDO MAGALHAES,FORTALEZA,MARACANAU,IPOJUCA,CRATO,CHA DE ALEGRIA,CABEDELO,GUAMARE,NATAL,SAO LUIS,ACAILANDIA,TERESINA,MANAUS,ITACOATIARA,BELEM,PORTO VELHO,CRUZEIRO DO SUL,CARACARAI,SANTAREM,VILHENA,SINOP,CUIABA,VARZEA GRANDE,RIO BRANCO,MACAPA,BETIM,VITORIA,RIO DE JANEIRO,ARUJA,BARRA MANSA,DUQUE DE CAXIAS,PAULINIA,GUARAREMA,RIBEIRAO PRETO,ALTO TAQUARI,BAURU,BARUERI,CAMPO GRANDE,SAO JOSE DOS CAMPOS,GUARULHOS,UBERABA,ARACATUBA,SANTOS,SAO CAETANO DO SUL,CUBATAO,SAO PAULO,OURINHOS,ARAUCARIA,CASCAVEL,LONDRINA,MARINGA,GUARAMIRIM,ASSIS CHATEAUBRIAND,CAMPO LARGO,CIANORTE,GUARAPUAVA,IGUATEMI,NOVA ESPERANCA,PINHAIS,PONTA GROSSA,RENASCENCA,SAO MATEUS DO SUL,UMUARAMA,PARANAGUA,CANOAS,ESTEIO,SANTA MARIA,PASSO FUNDO,TUBARAO,CRUZ ALTA,IJUI,RIO GRANDE,LAGES,ICARA,TRIUNFO,MARABA,ITAITUBA,SENADOR GUIOMARD,BOA VISTA,RONDONOPOLIS,PRESIDENTE PRUDENTE,UBERLANDIA,PASSOS,SARANDI,ITAJAI,IRANI,CHAPECO,PORTO NACIONAL,SENADOR CANEDO,BIGUACU,BRASILIA,GOIANIA,BARRA DO GARCAS,BARRO ALTO,GURUPI,NIQUELANDIA,JARDINOPOLIS,MONTENEGRO,PEDREIRAS,VILA VELHA,SERRA,BRUSQUE,PARNAMIRIM,CURITIBA,CABO DE SANTO AGOSTINHO,CORONEL BARROS,FEIRA DE SANTANA,BAGE,LAJEADO,RECIFE,MARECHAL DEODORO,MACEIO,JARAGUA DO SUL,NOSSA SENHORA DO SOCORRO,VOLTA REDONDA,SALVADOR,SANTO ANDRE,SAO JOSE DO RIO PRETO,CAXIAS DO SUL,CHOROZINHO,GOIANESIA,ARAXA,SAO LUIS GONZAGA DO MARANHAO,VITORIA DE SANTO ANTAO,BARRETOS,SANTA HELENA DE GOIAS,NOSSA SENHORA DAS GRACAS,MOSSORO,SANTA TEREZA DE GOIAS,ITAPACI,EDEIA,ITUMBIARA,OURIZONA,ITUIUTABA,EIRUNEPE,RIO CLARO,PEDRO GOMES,CAARAPO,PATROCINIO PAULISTA,RIO BRANCO DO SUL,JUSSARA,PALMAS DE MONTE ALTO,RIO VERDE,ARAGUAINA,ARMACAO DOS BUZIOS,CABO FRIO,QUIXADA,PIRAJU,SAO SEBASTIAO DA BOA VISTA,PRATA,ANAPOLIS,TUCURUI,PIRACANJUBA,ANASTACIO,BREU BRANCO,CAUCAIA,PAULO RAMOS,RANCHARIA,RIACHAO DAS NEVES,SAO JOSE DE RIBAMAR,CAXIAS,RAUL SOARES,SIMOES FILHO,TARABAI,ITAPARICA,PALHOCA,DAMOLANDIA,BENEDITO NOVO,SAO BENTO DO SUL,BOM JESUS DE GOIAS,BRAZABRANTES,LEOPOLDO DE BULHOES,BAIANOPOLIS,FLORIDA PAULISTA,COTRIGUACU,DIONISIO CERQUEIRA,SAO MIGUEL DO OESTE,GUARACIABA,BARRACAO,TANGARA,CONCORDIA,SAO JERONIMO,CAMPOS NOVOS,BARROS CASSAL,VERA CRUZ,VENANCIO AIRES,IBIRUBA,ENCANTADO,MANCIO LIMA,RODRIGUES ALVES,PORTO ACRE,MORRO DO CHAPEU,SEABRA,PIRITIBA,QUIPAPA,GARANHUNS,CORRENTES,SAO JOSE DA LAJE,XEXEU,EXU,OURICURI,JUAZEIRO DO NORTE,FARIAS BRITO,LAGOA GRANDE,BURITICUPU,ALTO PARNAIBA,PALMARES,BARREIROS,CARMO,NOVA FRIBURGO,TERESOPOLIS,SANTO ANTONIO DE PADUA,ALEM PARAIBA,SIMAO PEREIRA,RESENDE,ITABORAI,ACRELANDIA,PALMEIRANTE,COUTO MAGALHAES,FILADELFIA,CONCEICAO DO ARAGUAIA,GUARAI,PANTANO GRANDE,CANGUCU,ELISEU MARTINS,SAO JOAO DO PIAUI,BERTOLINIA,ARIQUEMES,MONTE NEGRO,INGA,JURIPIRANGA,ALCANTIL,TANHACU,ANAGE,CARINHANHA,REDENCAO,SAO GERALDO DO ARAGUAIA,SANTANA DO ARAGUAIA,ABADIA DOS DOURADOS,ROMARIA,CATALAO,PATROCINIO,COROMANDEL,PERDIZES,PATOS DE MINAS,ITAPORANGA,CONCEICAO,MARIZOPOLIS,PERDOES,ARAPUA,MARACAS,JAGUAQUARA,UBAITABA,AGUA DOCE,SANTA CECILIA,GENERAL CARNEIRO,TUTOIA,BREJO,BURITI DOS LOPES,BARREIRINHAS,JATAI,APORE,CHAPADAO DO CEU,SAO SIMAO,ASSUNCAO,TEIXEIRA,PARANA,JAU DO TOCANTINS,GOVERNADOR NUNES FREIRE,ALCANTARA,INOCENCIA,AGUA CLARA,CASSILANDIA,ITARUMA,BRASILANDIA,MONTIVIDIU DO NORTE,FORMOSO,PORANGATU,TALISMA,ANGRA DOS REIS,ITAGUAI,SAO VICENTE DO SUL,ROSARIO DO SUL,SERTANIA,MONTEIRO,IBIMIRIM,FLORESTA,ITAIBA,INAJA,PARANAIBA,CARNEIRINHO,CACADOR,PORTO UNIAO,UNIAO DA VITORIA,ARAGARCAS,PONTAL DO ARAGUAIA,MOITA BONITA,TOBIAS BARRETO,ITAPORANGA D'AJUDA,ARACAJU,PORTO REAL DO COLEGIO,JOIA,ALEGRETE,SANTO ANGELO,CURURUPU,PINHEIRO,CAJAZEIRAS,LUIS GOMES,BREJINHO,FREDERICO WESTPHALEN,TRES PASSOS,PALMITOS,PALMEIRA DAS MISSOES,SANTO CRISTO,COCALZINHO DE GOIAS,URUTAI,CONSELHEIRO LAFAIETE,VICOSA,SAO JOAO DEL REI,BARBACENA,MARIANA,PONTE NOVA,DOM SILVERIO,ARENAPOLIS,BARRA DO BUGRES,DIAMANTINO,JANGADA,JABOATAO DOS GUARARAPES,POUSO ALEGRE,JACUTINGA,DELFIM MOREIRA,UBA,MERCES,VISCONDE DO RIO BRANCO,CARPINA,VERTENTES,CAAPORA,NOVO CABRAIS,PARAISO DO SUL,ACEGUA,PALMAS,SILVANOPOLIS,SAO LOURENCO DO OESTE,CHOPINZINHO,CORONEL VIVIDA,ABAETE,PARA DE MINAS,QUIRINOPOLIS,SANTA VITORIA,PLANURA,NOVA PONTE,DELTA,CAPIM GROSSO,BOA VISTA DO TUPIM,CAMPANHA,CAXAMBU,CRUZILIA,ALFENAS,POUSO ALTO,ITAMONTE,TRES CORACOES,PEIXE,ARAGUACU,TOLEDO,SANTA HELENA,MEDIANEIRA,SANTO ANTONIO DA PLATINA,JAGUARIAIVA,SANTA CRUZ DO RIO PARDO,IPIRANGA,ITAPETININGA,ASSIS,MAZAGAO,TAILANDIA,TRES COROAS,GRAVATAI,SAO FRANCISCO DE PAULA,NOVO HAMBURGO,PORTO ALEGRE,OSORIO,TRAMANDAI,BALNEARIO PINHAL,MACAU,ITAJA,MADRE DE DEUS DE MINAS,ESPERA FELIZ,FERVEDOURO,PATROCINIO DO MURIAE,MARTINS SOARES,MIMOSO DO SUL,BOM JESUS DA LAPA,CAETITE,JABORANDI,CAPIVARI DO SUL,SAO JOSE DO NORTE,PRESIDENTE FIGUEIREDO,BORBA,NOVA VENECIA,SAO DOMINGOS DO NORTE,BARRA DE SAO FRANCISCO,AIMORES,JOAO NEIVA,COLATINA,CONGONHAS,CONTAGEM,APARECIDA DO RIO NEGRO,MANTENA,GALILEIA,ASSIS BRASIL,SAO GONCALO,JAIBA,JANAUBA,GUARDA-MOR,BOCA DO ACRE,LABREA,ARCOVERDE,GENTIO DO OURO,XIQUE-XIQUE,PALMITAL,LARANJEIRAS DO SUL,NOVA TEBAS,CANDOI,UNAI,BONFINOPOLIS DE MINAS,ESPINOSA,FRANCISCO SA,URANDI,IMBITUVA,SANTO ANTONIO DE JESUS,NAZARE,RAFAEL JAMBEIRO,OLIVEIRA,GUARATINGUETA,CUNHA,PARATY,UBATUBA,MIRACATU,CARAGUATATUBA,CAREIRO DA VARZEA,CANUTAMA,SOLONOPOLE,QUIXELO,PEREIRO,SENADOR POMPEU,CAMBUQUIRA,NOVA PRATA,CARAZINHO,BARAO DE COTEGIPE,ERECHIM,CUMARI,TAPURAH,LUCAS DO RIO VERDE,ARAPORA,CORUMBAIBA,FRONTEIRA,SAO FIDELIS,CAMPOS DOS GOYTACAZES,SAO JOAO DA BARRA,PORTO XAVIER,FLORIANO,DIRCEU ARCOVERDE,BARAO DE GRAJAU,FRONTEIRAS,ITAJUBA,BOM JESUS DO ITABAPOANA,CACHOEIRO DE ITAPEMIRIM,ARACRUZ,GUARAPARI,SOROCABA,JUQUIA,TIETE,SALTO,JUNDIAI,PIMENTEIRAS DO OESTE,NOVA PETROPOLIS,LUZIANIA,CRISTALINA,PLANALTINA,FORMOSA,ALMAS,PONTE ALTA DO BOM JESUS,IPORA,DOM ELISEU,ITINGA DO MARANHAO,CAROLINA,TANGARA DA SERRA,BAEPENDI,SAPEZAL,CAMPO NOVO DO PARECIS,SANTO INACIO,PIRAPOZINHO,JANDAIA DO SUL,PEABIRU,CRATEUS,SAO PEDRO DA ALDEIA,FELIXLANDIA,GOVERNADOR VALADARES,CORINTO,CURVELO,SAO JOAO DAS MISSOES,TURMALINA,DATAS,CAPELINHA,SAO SEBASTIAO DO PARAISO,SANTO ANTONIO DA ALEGRIA,MARMELEIRO,ALTO PARAISO,CASEARA,SAO BORJA,BARRA DO QUARAI,SAO JOSE DOS AUSENTES,SAO FRANCISCO DO SUL,GUARATUBA,NOVA ANDRADINA,BATAYPORA,JOAO MONLEVADE,MARITUBA,BARCARENA,CACHOEIRA DO PIRIA,CARATINGA,IPU,SAO JOAO DA FRONTEIRA,UBAJARA,CHAPADINHA,OIAPOQUE,MARCO,UMIRIM,SOBRAL,CRUZ,CHAVAL,PATOS,SERRA NEGRA DO NORTE,JACINTO,ARACUAI,SALINAS,SIMAO DIAS,SAO MATEUS,ABARE,BELEM DO SAO FRANCISCO,SAO SEBASTIAO DO PASSE,ENCRUZILHADA,PETROLINA,NAVEGANTES,ADRIANOPOLIS,RIBEIRA,BARRA DO TURVO,ITARARE,ECOPORANGA,GRANJA,JACOBINA,SALITRE,MARCOLANDIA,CACHOEIRA DOURADA,TEOFILO OTONI,SERRA DOS AIMORES,VIANOPOLIS,MORRINHOS,IPAMERI,ITAPIPOCA,SAO GONCALO DO AMARANTE,BATAGUASSU,PRESIDENTE VENCESLAU,TRES LAGOAS,NOVA SERRANA,LEOPOLDINA,GUAJARA-MIRIM,IRAI,SANT'ANA DO LIVRAMENTO,MARAVILHA,ITAPIRAPUA,PIRIPIRI,PEDRO II,PARAISO,FLORIANOPOLIS,PALESTINA DO PARA,JI-PARANA,COSTA MARQUES,IPIRANGA DO NORTE,SORRISO,SANTA RITA DO TRIVELATO,BERILO,IPE,MACUCO,BOA VISTA DO GURUPI,TIMON,ESTREITO,NATIVIDADE,ARRAIAS,UIRAUNA,PAU DOS FERROS,ITU,PIRACICABA,CAMPINAS,PRAIA GRANDE,JACAREI,MOGI GUACU,CORDEIROPOLIS,DORES DO RIO PRETO,CARUARU,ERVALIA,CRISTOPOLIS,TAUBATE,CRUZMALTINA,SANTA RITA DO ARAGUAIA,MINEIROS,ALTO ARAGUAIA,TAQUARITINGA DO NORTE,GUAIRA,MUNDO NOVO,WANDERLANDIA,AGUIARNOPOLIS,MAUA DA SERRA,SAO MIGUEL DO ARAGUAIA,SAO LUIS DE MONTES BELOS,PADRE BERNARDO,URUACU,CURRAIS NOVOS,DOURADOS,PONTA PORA,SAO JOAO DOS PATOS,MORROS,CHAPADAO DO SUL,BANDEIRANTES,PIO IX,VARZEA BRANCA,PARAMBU,NOVO PROGRESSO,POCOS DE CALDAS,BAIA FORMOSA,GARIBALDI,COIVARAS,PIRAPORA,CARLINDA,NOVA SANTA HELENA,JACAREZINHO,MARECHAL CANDIDO RONDON,PRIMAVERA DO LESTE,ITAPERUNA,NONOAI,LAURO DE FREITAS,COMODORO,CACERES,FLORESTA AZUL,VITORIA DA CONQUISTA,ITAPE,TIRADENTES DO SUL,COSTA RICA,COXIM,BOCAIUVA,SENADOR MODESTINO GONCALVES,RIOZINHO,VACARIA,CAMAQUA,JAGUARAO,BAIXO GUANDU,CABROBO,ARUANA,ARAGUAPAZ,CAMPO VERDE,IBOTIRAMA,ITAGIMIRIM,SANTA CRUZ CABRALIA,FORMOSA DO RIO PRETO,COCOS,CRISTALANDIA DO PIAUI,TIO HUGO,PACARAIMA,RORAINOPOLIS,JUATUBA,MARCELINO RAMOS,BELA VISTA,GUAPORE,TIMBAUBA,FERREIRA GOMES,CAROEBE,SANTA CRUZ DO SUL,NOVA MUTUM,DIVISA ALEGRE,MARATAIZES,LUIS CORREIA,PORTO MURTINHO,PAULO AFONSO,DELMIRO GOUVEIA,PROPRIA,CRISTINAPOLIS,CHUI,PELOTAS,SAO JOAO DO ARRAIAL,PARAPUA,BEBEDOURO,MATAO,BILAC,CLEMENTINA,CATANDUVA,URUGUAIANA,JULIO DE CASTILHOS,SANTANA DA BOA VISTA,RIO REAL,MUCURI,CAMPOS BELOS,PEREIRA BARRETO,ILHA SOLTEIRA,MIRASSOL,BOM JESUS,SANTA FILOMENA,REDENCAO DO GURGUEIA,NOVO LINO,AGUAS LINDAS DE GOIAS,NOVA FLORESTA,MACHADO,TOUROS,GUARANTA DO NORTE,ITIQUIRA,PENAFORTE,VIRGEM DA LAPA,CAPAO BONITO,HUMBERTO DE CAMPOS,IPAUMIRIM,JERUMENHA,TRES FRONTEIRAS,AUGUSTO CORREA,CARIRA,PEDRO ALEXANDRE,PIRANHAS,UMBURANAS,OURO BRANCO,CAMPO MOURAO,GOIOERE,AREIA BRANCA,JANDUIS,CORUMBA,REMANSO,IBITIARA,EUSEBIO,ARACATI,QUARAI,JARAGUA,ITABERAI,VIAMAO,CANTA,GOIANA,BELO HORIZONTE,EXTREMA,CARAVELAS,VILA RICA,SERTANEJA,FLORINIA,PEDRA AZUL,ICEM,BRUMADO,BEBERIBE,ITAQUIRAI,NAVIRAI,JANDAIRA,PARACATU,VARGEM,JARDIM,FORMOSO DO ARAGUAIA,TAGUATINGA,JAU,SAO PEDRO,PEDRO CANARIO,VOTUPORANGA,ARARIPINA,SALGUEIRO,MAFRA,CAPAO ALTO,RIO NEGRO,TARUMIRIM,IPATINGA,SONORA,IUNA,CACHOEIRA DOS INDIOS,VALPARAISO DE GOIAS,BONFIM,ILHEUS,AGUAS DA PRATA,PICOS,ACAUA,BATATAIS,COMENDADOR LEVY GASPARIAN,FOZ DO IGUACU,MATA GRANDE,XAMBIOA,VARGEM GRANDE DO SUL,SAO CARLOS,QUELUZ,NOVA LONDRINA,MOCOCA,VIRADOURO,AFRANIO,NOVA LIMA,SANTO ANTONIO DO DESCOBERTO,ATALAIA,MATARACA,CAMPINA GRANDE DO SUL,OUROESTE,CRUZEIRO DO OESTE,ARAGUATINS,MARTINOPOLIS,PANORAMA,GARUVA,PASSO DE TORRES,COTIA,MOGI MIRIM,TORRES,ARAGUARI,SERTAOZINHO,SENGES,RIO BONITO,GUARANI DE GOIAS,PRESIDENTE EPITACIO,ITAPIRA,IGARAPAVA,CHARQUEADA,CASTILHO,CRISTAIS PAULISTA,ITIRAPINA,RUBINEIA
SAO FRANCISCO DO CONDE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
